/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core 64PE406-E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923191, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.301670 * LONGITUDE: 33.395000
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.736 m
Event(s):	64PE406-E1 * LATITUDE: 33.301670 * LONGITUDE: 33.395000 * ELEVATION: -1760.0 m * CAMPAIGN: 64PE406 (NESSC EAST MED) (URI: http://melia.nioz.nl/phptoweb/core/melia-core.php?script=viewcruise.inc&crid=64PE406) * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	38360 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
257.463	6.932	51420.097	137.646	0.833	4609.512	1.858
257.513	6.933	50955.854	148.622	2.478	4576.297	2.589
257.562	6.934	49714.781	116.244	1.562	4526.173	1.170
257.612	6.935	50741.303	125.760	1.911	4528.848	1.849
257.662	6.936	50439.455	195.794	1.596	4389.761	1.855
257.711	6.937	52281.293	148.012	3.665	4624.686	3.209
257.761	6.938	52359.159	134.547	1.428	4607.929	1.713
257.810	6.939	53135.252	171.737	1.137	4587.410	1.232
257.860	6.940	51312.682	170.642	1.278	4518.804	1.191
257.910	6.941	55186.041	193.909	1.948	4650.475	2.920
257.959	6.942	52750.380	148.904	1.832	4654.686	1.163
258.009	6.943	53170.176	172.754	2.188	4717.180	1.873
258.058	6.944	53799.289	212.182	2.040	4697.225	1.486
258.108	6.945	53222.880	164.732	1.225	4739.275	0.887
258.158	6.946	54861.054	172.298	1.681	4867.688	2.631
258.207	6.947	54215.051	175.298	2.055	4777.785	2.031
258.257	6.948	54313.364	138.396	1.139	4792.248	1.512
258.307	6.949	52314.574	134.327	1.279	4678.415	1.709
258.356	6.950	53537.628	172.399	1.530	4733.060	1.250
258.406	6.951	52331.125	161.180	1.102	4568.539	0.879
258.455	6.952	53984.710	157.572	0.951	4624.371	1.667
258.505	6.953	54087.615	181.916	1.172	4747.668	2.168
258.555	6.954	55512.184	128.373	1.720	4897.963	1.760
258.604	6.955	52555.980	187.480	0.854	4553.114	1.361
258.654	6.956	53230.231	169.048	1.847	4611.863	1.635
258.704	6.957	55735.617	162.019	0.647	4745.366	0.953
258.753	6.958	55302.832	153.952	1.674	4643.698	1.534
258.803	6.959	55179.989	163.285	1.047	4963.918	1.368
258.852	6.960	54763.614	178.076	1.396	4664.275	0.537
258.902	6.961	55050.959	165.622	1.213	4778.048	0.984
258.952	6.962	55395.954	202.745	1.235	4687.069	1.737
259.001	6.963	55423.701	165.343	1.239	4715.956	1.064
259.051	6.964	54230.403	154.736	1.457	4848.849	2.793
259.100	6.965	55101.960	121.631	1.253	4968.899	0.920
259.150	6.966	56297.149	156.325	2.160	4912.278	1.626
259.200	6.967	53397.606	169.595	2.936	4702.180	1.959
259.249	6.968	53813.381	195.613	2.399	4740.073	2.421
259.299	6.969	52642.208	180.995	2.127	4652.362	1.095
259.349	6.970	52328.453	172.383	1.638	4591.658	1.087
259.398	6.971	52996.233	184.883	1.997	4659.635	2.302
259.448	6.972	53999.815	188.942	1.605	4648.321	3.311
259.497	6.973	54615.597	141.495	1.590	4862.621	1.868
259.547	6.974	51605.127	147.800	1.668	4511.037	0.603
259.597	6.975	50993.915	147.990	2.894	4589.472	1.093
259.646	6.976	51711.312	143.008	2.219	4681.634	1.436
259.696	6.977	52893.160	171.432	1.685	4592.839	0.987
259.745	6.978	53776.678	189.182	3.772	4664.654	2.229
259.795	6.979	51873.290	121.281	2.638	4734.415	0.837
259.845	6.980	51659.900	153.285	2.349	4718.910	2.479
259.894	6.981	52589.285	175.355	2.033	4524.560	1.793
259.944	6.982	51993.459	166.282	1.976	4432.645	1.870
259.994	6.983	51081.070	167.544	2.530	4408.640	1.612
260.043	6.984	52684.737	170.488	1.865	4270.889	0.845
260.093	6.985	50734.701	164.148	1.948	4321.804	0.944
260.142	6.986	50966.557	147.041	2.564	4244.024	1.698
260.192	6.987	50834.083	187.772	1.663	4354.649	1.764
260.242	6.988	52064.527	175.142	2.736	4460.235	1.041
260.291	6.989	53050.430	150.282	1.873	4607.913	2.442
260.341	6.990	51331.057	150.230	2.058	4367.882	1.393
260.391	6.991	51498.881	179.742	1.662	4140.017	1.240
260.440	6.992	51918.499	160.977	2.837	4368.337	1.025
260.490	6.993	51168.526	144.568	1.253	4353.343	1.610
260.539	6.994	51517.344	139.399	1.218	4453.750	0.690
260.589	6.995	52519.755	188.907	2.215	4429.294	1.521
260.639	6.996	51151.889	135.892	2.648	4537.871	1.273
260.688	6.997	52016.989	160.564	1.601	4445.255	1.946
260.738	6.998	51893.060	139.167	1.853	4646.410	1.441
260.787	6.999	50162.854	133.113	2.455	4454.006	1.449
260.837	7.000	51162.463	183.257	1.725	4446.973	0.647
260.887	7.001	51264.235	141.938	1.926	4408.823	2.530
260.936	7.002	51578.385	184.340	2.845	4314.047	2.455
260.986	7.003	51917.692	152.894	1.474	4409.741	1.305
261.036	7.004	52196.623	171.448	1.587	4441.585	2.077
261.085	7.005	51917.966	155.071	1.618	4179.597	2.453
261.135	7.006	51265.077	193.023	3.102	4228.684	2.098
261.184	7.007	52057.484	181.084	2.051	4212.675	2.001
261.234	7.008	52555.418	148.972	1.196	4460.821	1.762
261.284	7.009	51559.476	146.987	1.405	4341.227	1.116
261.333	7.010	52161.191	138.171	2.378	4355.677	1.295
261.383	7.011	53146.419	157.594	2.817	4378.345	2.355
261.432	7.012	53534.765	187.264	1.675	4492.300	2.275
261.482	7.013	52017.010	168.937	2.551	4510.697	0.601
261.532	7.014	54784.247	130.604	1.128	4367.411	0.902
261.581	7.015	55748.899	180.408	1.177	4412.634	1.400
261.631	7.016	55005.561	197.597	2.775	4361.932	1.004
261.681	7.017	54173.353	174.203	2.219	4333.040	1.479
261.730	7.018	53964.642	152.211	1.975	4469.895	1.378
261.780	7.019	54010.673	143.464	2.432	4472.073	1.521
261.829	7.020	53934.269	163.905	2.035	4471.502	2.663
261.879	7.021	53909.806	195.650	2.360	4380.823	1.594
261.929	7.022	53570.357	166.388	1.903	4304.199	1.788
261.978	7.023	53051.312	139.607	2.654	4471.761	1.232
262.028	7.024	51938.549	186.503	2.360	4177.446	1.145
262.078	7.025	52522.972	139.622	1.642	4234.867	0.893
262.127	7.026	50628.400	144.503	2.102	4280.642	0.931
262.177	7.027	50671.070	177.714	1.553	4269.860	1.043
262.226	7.028	51103.287	187.382	1.545	4267.445	1.128
262.276	7.029	50882.564	161.392	2.372	4219.370	1.434
262.326	7.030	50439.529	188.400	2.516	4152.691	2.128
262.375	7.031	50820.993	159.853	2.078	4153.735	0.875
262.425	7.032	48441.537	119.422	1.176	4346.187	1.413
262.474	7.033	49650.060	153.769	1.832	4223.722	1.200
262.524	7.034	49505.028	163.510	2.235	4107.349	1.177
262.574	7.035	49285.002	143.602	1.849	4068.689	0.707
262.623	7.036	50353.299	175.460	2.472	4065.844	1.597
262.673	7.037	49211.532	123.409	1.767	4143.178	0.671
262.723	7.038	50756.806	162.065	1.199	4123.814	0.608
262.772	7.039	51631.304	236.529	1.247	4020.718	1.307
262.822	7.040	50793.831	168.261	1.625	4312.029	1.740
262.871	7.041	49962.070	166.421	1.426	4019.629	1.516
262.921	7.042	49796.198	129.829	2.081	4108.810	1.663
262.971	7.043	50718.663	138.763	2.081	4229.017	1.399
263.020	7.044	50117.972	192.023	1.241	4151.756	1.702
263.070	7.045	52468.921	194.785	1.843	4291.065	1.166
263.119	7.046	50433.659	188.695	2.056	4140.461	1.361
263.169	7.047	52903.559	182.086	1.135	4476.510	2.018
263.219	7.048	53044.672	177.046	1.396	4453.654	0.951
263.268	7.049	51403.314	180.803	1.698	4212.989	1.974
263.318	7.050	51380.846	183.533	1.179	4296.943	1.395
263.368	7.051	53516.125	195.427	1.497	4341.323	2.215
263.417	7.052	53339.454	183.850	1.133	4440.399	1.597
263.467	7.053	52792.397	226.905	1.895	4151.811	1.225
263.516	7.054	52903.097	204.872	1.469	4441.381	0.707
263.566	7.055	53816.105	211.627	1.469	4481.161	1.073
263.616	7.056	55117.512	243.744	1.784	4520.225	1.392
263.665	7.057	55200.502	211.896	1.544	4606.657	1.058
263.715	7.058	53903.732	217.995	1.922	4559.144	1.641
263.765	7.059	53945.038	163.840	1.785	4569.252	1.055
263.814	7.060	54003.628	242.107	1.901	4399.116	3.519
263.864	7.061	52550.486	135.672	1.713	4680.437	0.633
263.913	7.062	54278.273	172.302	1.439	4691.339	1.835
263.963	7.063	53944.961	189.107	1.821	4525.259	1.514
264.013	7.064	55878.983	188.162	1.585	4651.178	2.102
264.062	7.065	55216.810	181.334	1.532	4730.509	2.075
264.112	7.066	56027.185	185.849	1.682	4588.981	2.696
264.161	7.067	54687.168	192.043	0.890	4621.479	1.153
264.211	7.068	53180.683	212.435	1.372	4494.238	1.069
264.261	7.069	53706.012	188.398	1.451	4517.734	1.355
264.310	7.070	53639.426	200.377	1.231	4376.795	1.777
264.360	7.071	53396.739	216.366	1.756	4319.662	1.545
264.410	7.072	51325.950	164.881	0.826	4304.383	0.833
264.459	7.073	51998.816	154.728	1.644	4372.648	0.679
264.509	7.074	53248.038	151.912	1.342	4444.863	1.118
264.558	7.075	54540.683	156.097	1.386	4476.191	1.706
264.608	7.076	55019.986	210.923	1.650	4398.793	0.853
264.658	7.077	53075.905	184.409	1.389	4439.982	1.486
264.707	7.078	52369.866	188.722	2.291	4413.089	1.827
264.757	7.079	51100.511	138.701	1.573	4602.916	1.752
264.806	7.080	53165.764	215.384	1.244	4419.511	1.076
264.856	7.081	53695.592	175.302	2.498	4559.635	1.851
264.906	7.082	54071.134	122.384	1.964	4712.406	0.947
264.955	7.083	53207.806	170.186	2.473	4560.670	1.474
265.005	7.084	52637.635	165.034	0.732	4338.436	1.647
265.055	7.085	52255.066	197.751	2.055	4382.613	1.941
265.104	7.086	54498.648	143.938	2.124	4578.447	1.496
265.154	7.087	55667.011	211.102	2.083	4603.651	1.794
265.203	7.088	54010.346	169.468	1.291	4498.036	2.028
265.253	7.089	54609.938	225.293	1.493	4462.707	1.284
265.303	7.090	54984.314	187.300	3.802	4461.144	1.082
265.352	7.091	54080.770	217.892	1.476	4365.417	0.897
265.402	7.092	52761.906	193.152	1.347	4240.648	1.101
265.452	7.093	53441.036	180.906	2.559	4446.629	2.738
265.501	7.094	55289.887	157.124	1.517	4553.488	1.484
265.551	7.095	55351.370	173.313	1.189	4609.060	1.025
265.600	7.096	55234.148	195.228	1.375	4481.775	1.813
265.650	7.097	55471.888	147.761	2.225	4608.971	1.061
265.700	7.098	56214.174	178.457	2.146	4505.155	1.770
265.749	7.099	56209.213	202.015	2.272	4557.837	1.291
265.799	7.100	55559.822	208.442	3.500	4577.099	1.397
265.848	7.101	55882.292	181.222	1.963	4644.753	2.093
265.898	7.102	55743.915	171.450	2.662	4704.625	0.929
265.948	7.103	55925.187	185.805	1.346	4662.557	1.492
265.997	7.104	58159.148	196.227	1.362	4733.537	1.218
266.047	7.105	54961.122	214.683	1.766	4540.762	1.248
266.097	7.106	54062.173	202.672	1.859	4381.559	0.584
266.146	7.107	54617.075	202.530	2.455	4482.480	1.403
266.196	7.108	55414.865	212.823	2.712	4559.840	2.554
266.245	7.109	55526.757	211.759	1.889	4412.531	1.451
266.295	7.110	55301.707	214.628	1.346	4508.606	1.259
266.345	7.111	55509.672	233.439	1.435	4573.559	1.178
266.394	7.112	55817.228	194.543	0.705	4520.579	0.808
266.444	7.113	57960.499	226.940	1.856	4530.955	1.398
266.493	7.114	56463.660	206.396	1.805	4543.347	1.388
266.543	7.115	56496.915	291.353	1.163	4443.643	1.007
266.593	7.116	57933.219	317.785	1.535	4367.558	1.431
266.642	7.117	57572.781	260.507	1.424	4733.189	1.934
266.692	7.118	58049.119	249.629	2.097	4510.832	1.523
266.742	7.119	58084.433	251.565	1.592	4678.357	2.104
266.791	7.120	58135.959	214.915	1.133	4763.313	1.618
266.841	7.121	57497.285	191.220	1.790	4736.233	1.022
266.890	7.122	57360.273	255.344	1.795	4602.096	1.162
266.940	7.123	56183.338	245.898	1.276	4415.910	2.109
266.990	7.124	56693.158	204.083	1.156	4708.023	0.898
267.039	7.125	57076.056	189.021	1.337	4855.009	1.213
267.089	7.126	57188.914	212.126	1.612	4869.678	1.311
267.139	7.127	56476.808	227.469	1.525	4823.807	1.229
267.188	7.128	55272.634	172.224	1.953	4808.579	0.889
267.238	7.129	56738.764	230.101	1.812	4647.818	1.801
267.287	7.130	54812.824	238.562	1.156	4830.234	0.718
267.337	7.131	55211.652	223.219	1.606	4807.087	1.636
267.387	7.132	58272.441	270.947	1.107	4789.290	1.705
267.436	7.133	57061.792	244.701	1.375	4732.753	2.397
267.486	7.134	56956.525	260.956	2.045	4609.063	1.515
267.535	7.135	57343.791	237.371	1.938	4762.208	1.385
267.585	7.136	57381.098	219.489	1.636	4862.048	2.358
267.635	7.137	55756.152	216.879	2.067	4737.209	1.286
267.684	7.138	57944.597	253.419	2.649	4936.781	3.679
267.734	7.139	58549.305	239.015	2.061	5099.349	1.656
267.784	7.140	58485.751	193.726	2.102	5235.125	1.416
267.833	7.141	59057.526	229.789	1.657	5043.009	2.014
267.883	7.142	58467.635	229.453	1.973	4884.279	0.518
267.932	7.143	58621.233	272.728	2.222	4784.419	2.773
267.982	7.144	60315.650	257.577	1.626	4947.622	2.498
268.032	7.145	59818.267	227.383	2.147	5023.522	1.747
268.081	7.146	60048.290	305.439	1.872	4977.468	1.623
268.131	7.147	59997.803	214.455	1.933	5010.801	1.779
268.180	7.148	60944.356	256.360	1.539	4900.570	1.476
268.230	7.149	60185.458	215.178	1.766	4846.773	2.931
268.280	7.150	60041.054	255.638	1.671	4869.444	2.104
268.329	7.151	60482.731	208.454	1.604	5002.249	1.957
268.379	7.152	59833.134	213.835	1.691	5037.688	1.565
268.429	7.153	60090.228	262.806	1.531	4864.159	1.724
268.478	7.154	58885.843	226.548	1.525	4923.635	1.289
268.528	7.155	59413.495	211.600	0.875	4834.265	1.564
268.577	7.156	58662.331	280.075	1.337	4814.579	2.464
268.627	7.157	59627.932	257.381	2.139	4823.404	1.378
268.677	7.158	59791.572	237.893	1.468	5023.841	1.049
268.726	7.159	60322.005	252.780	1.685	5054.811	1.485
268.776	7.160	62040.916	242.269	1.468	5081.531	1.344
268.826	7.161	61671.027	238.806	0.915	4869.791	1.364
268.875	7.162	62465.477	293.580	2.699	5194.738	2.548
268.925	7.163	61261.207	243.072	1.633	4941.122	1.691
268.974	7.164	61590.729	251.945	1.027	5019.803	1.449
269.024	7.165	60603.248	282.994	1.904	4911.161	0.784
269.074	7.166	63273.114	218.383	1.621	5203.472	1.805
269.123	7.167	62707.730	297.332	2.067	4978.789	1.006
269.173	7.168	63873.020	283.328	2.660	5140.856	1.961
269.222	7.169	63155.142	244.046	2.291	4942.235	1.098
269.272	7.170	64142.308	236.673	2.098	5082.019	1.943
269.322	7.171	63447.379	258.507	1.662	5086.764	1.860
269.371	7.172	64206.123	255.494	1.196	4945.806	1.206
269.421	7.173	63546.145	282.219	1.475	5096.161	0.763
269.471	7.174	62951.511	259.484	1.860	4898.545	2.381
269.520	7.175	63346.560	294.606	2.012	5079.501	1.934
269.570	7.176	64722.853	275.823	2.663	5066.179	1.666
269.619	7.177	66529.346	357.210	1.665	5087.159	1.161
269.669	7.178	64096.957	257.372	2.124	5080.332	1.479
269.719	7.179	65728.166	238.684	1.889	5175.731	2.323
269.768	7.180	64730.154	307.793	2.475	4909.958	1.526
269.818	7.181	65484.592	212.719	2.033	5086.112	2.711
269.867	7.182	65263.455	256.726	1.844	5104.954	1.956
269.917	7.183	65623.790	297.832	1.874	4955.913	1.332
269.967	7.184	64647.380	262.659	1.460	5031.584	1.806
270.016	7.185	65635.797	231.510	1.570	4976.427	2.328
270.066	7.186	64926.483	237.803	1.476	4872.293	1.023
270.116	7.187	64111.677	210.425	2.497	4929.125	1.764
270.165	7.188	64899.355	244.577	1.691	4917.296	2.158
270.215	7.189	65802.220	250.096	1.810	5117.528	1.603
270.264	7.190	63309.535	269.506	1.508	4984.348	0.630
270.314	7.191	63965.298	251.540	1.501	4827.194	0.719
270.364	7.192	64634.268	212.238	1.494	5084.369	1.038
270.413	7.193	62247.030	210.267	0.969	5058.587	1.127
270.463	7.194	63133.230	248.597	1.291	4996.440	1.161
270.513	7.195	64304.445	249.218	1.920	5215.709	0.761
270.562	7.196	64362.751	241.529	1.500	5100.100	1.786
270.612	7.197	64217.853	281.060	1.937	5133.363	2.530
270.661	7.198	64640.312	256.926	1.966	5322.014	2.657
270.711	7.199	64611.341	244.776	1.309	5314.952	1.882
270.761	7.200	65301.409	279.624	1.526	5181.080	1.116
270.810	7.201	64834.138	336.380	1.732	5091.248	2.546
270.860	7.202	66354.289	247.870	1.031	5326.908	1.416
270.909	7.203	66798.835	293.874	1.791	5284.648	1.616
270.959	7.204	67106.381	269.751	1.239	5189.687	1.638
271.009	7.205	65650.920	250.966	1.515	5377.679	2.099
271.058	7.206	65563.721	251.114	2.171	5455.040	2.129
271.108	7.207	69682.921	242.368	1.250	5352.960	1.105
271.158	7.208	67250.158	235.438	1.518	5358.200	1.441
271.207	7.209	67897.067	247.652	1.280	5565.050	1.117
271.257	7.210	66653.754	214.450	1.618	5500.037	1.417
272.001	7.225	68846.482	189.615	1.477	5494.557	1.340
272.051	7.226	69162.185	244.023	1.788	5428.509	1.566
272.100	7.227	69223.158	253.626	1.368	5601.355	2.304
272.150	7.228	68924.786	240.191	1.564	5620.614	0.799
272.200	7.229	68833.083	207.982	1.557	5629.550	1.648
272.249	7.230	67748.091	172.663	1.416	5618.724	1.482
272.299	7.231	68512.219	231.440	1.990	5501.628	2.300
272.348	7.232	67325.925	190.411	2.263	5502.830	1.739
272.398	7.233	67558.031	251.117	1.513	5297.077	1.541
272.448	7.234	67479.321	236.967	1.231	5263.465	1.378
272.497	7.235	67583.078	156.552	1.524	5603.012	2.258
272.547	7.236	66871.262	183.850	1.112	5614.682	1.270
272.596	7.237	64800.544	203.702	1.147	5202.882	1.681
272.646	7.238	65695.035	187.611	2.249	5598.032	1.378
272.696	7.239	64854.395	251.670	1.619	5354.878	3.078
272.745	7.240	64894.779	204.448	1.047	5416.037	0.888
272.795	7.241	65289.713	209.756	1.235	5504.742	1.086
272.845	7.242	65759.077	291.598	1.947	5276.901	1.787
272.894	7.243	65337.610	182.911	1.776	5552.986	1.592
272.944	7.244	62281.528	181.957	1.882	5497.069	0.787
272.993	7.245	63373.745	158.613	1.417	5397.808	0.965
273.043	7.246	63848.426	245.863	1.656	5352.676	0.867
273.093	7.247	64014.993	198.835	1.368	5378.360	1.646
273.142	7.248	65328.323	223.153	2.187	5614.446	3.319
273.192	7.249	63717.895	198.556	1.906	5389.795	1.659
273.241	7.250	64362.124	214.036	1.705	5544.655	1.378
273.291	7.251	64333.619	187.341	1.115	5477.595	1.059
273.341	7.252	65435.236	193.810	1.091	5435.873	1.732
273.390	7.253	64953.885	223.069	1.461	5420.345	1.651
273.440	7.254	64459.524	158.930	1.400	5434.918	1.427
273.490	7.255	63828.915	189.962	1.291	5352.767	0.917
273.539	7.256	64031.385	135.632	1.112	5435.919	1.058
273.589	7.257	63295.810	185.491	1.115	5309.994	1.745
273.638	7.258	61153.381	164.005	0.779	5296.906	2.109
273.688	7.259	63194.928	146.167	1.312	5423.797	1.948
273.738	7.260	62969.063	170.097	1.937	5280.488	1.563
273.787	7.261	61935.752	162.591	1.598	5312.561	1.177
273.837	7.262	61664.319	141.292	1.538	5381.379	0.855
273.887	7.263	59801.057	130.524	1.109	5097.638	1.391
273.936	7.264	57068.885	171.241	1.830	4801.886	2.286
273.986	7.265	57029.246	154.203	1.109	4920.903	0.701
274.035	7.266	57667.558	172.932	1.529	5025.481	1.339
274.085	7.267	58755.587	157.929	1.385	5268.150	1.263
274.135	7.268	59647.333	172.892	1.794	4910.744	1.093
274.184	7.269	58873.843	134.451	1.102	4826.140	1.221
274.234	7.270	60365.776	168.277	1.068	4792.132	0.820
274.283	7.271	59252.020	145.887	1.034	4911.557	0.788
274.333	7.272	58964.846	179.680	1.582	4677.337	1.395
274.383	7.273	57946.373	185.059	1.350	4686.834	1.336
274.432	7.274	58614.437	156.252	1.193	4785.972	1.223
274.482	7.275	59146.318	129.323	1.418	5102.135	1.086
274.532	7.276	60004.594	197.834	1.268	4960.679	1.019
274.581	7.277	58929.090	198.670	2.756	4900.697	2.196
274.631	7.278	58769.887	195.862	1.797	4983.874	1.857
274.680	7.279	58568.293	152.186	2.226	5140.293	1.628
274.730	7.280	58133.006	173.172	2.153	5082.345	2.613
274.780	7.281	58474.394	189.826	1.751	4928.624	1.212
274.829	7.282	58862.228	159.019	2.332	4962.696	1.898
274.879	7.283	56792.647	125.710	1.521	4988.310	0.592
274.928	7.284	57792.833	190.520	2.182	4775.278	0.678
274.978	7.285	57707.251	111.431	1.842	4986.146	1.969
275.028	7.286	56079.792	153.622	1.674	4648.844	2.057
275.077	7.287	56626.006	176.772	1.231	4711.778	1.464
275.127	7.288	56634.698	126.536	1.459	4901.408	0.911
275.177	7.289	57972.984	163.715	1.582	4915.156	2.131
275.226	7.290	57935.141	191.968	1.799	4748.775	1.900
275.276	7.291	57713.501	156.848	1.491	4812.745	1.395
275.325	7.292	57928.724	163.453	1.509	4847.708	1.396
275.375	7.293	55141.246	135.003	1.256	4798.407	1.133
275.425	7.294	59001.460	204.566	1.688	4857.385	2.193
275.474	7.295	58186.331	132.465	2.168	4859.122	2.722
275.524	7.296	59017.690	176.349	2.161	4814.331	1.846
275.573	7.297	56278.926	161.959	1.361	4794.707	1.592
275.623	7.298	58381.430	139.106	1.870	4993.698	1.850
275.673	7.299	58210.958	133.538	2.236	4994.331	1.020
275.722	7.300	59054.133	148.923	2.783	4945.223	1.361
275.772	7.301	58383.967	165.005	2.075	5100.992	2.208
275.822	7.302	59127.782	190.206	2.990	5048.602	1.861
275.871	7.303	61997.779	161.968	1.850	5165.607	1.789
275.921	7.304	59747.797	142.894	2.223	5066.913	2.467
275.970	7.305	59616.463	172.588	2.627	4886.662	2.268
276.020	7.306	58376.545	145.911	2.232	5085.116	2.210
276.070	7.307	56250.888	144.865	2.368	4680.704	2.687
276.119	7.308	56114.483	152.267	2.243	4905.803	1.392
276.169	7.309	55338.217	154.226	2.883	4766.894	2.541
276.219	7.310	55171.524	155.948	2.060	4898.299	3.581
276.268	7.311	55586.061	175.178	1.748	4864.562	1.891
276.318	7.312	54109.946	163.814	2.150	4679.359	3.797
276.367	7.313	55619.784	162.428	2.052	4930.959	4.003
276.417	7.314	55307.359	165.459	2.671	4781.833	3.702
276.467	7.315	55568.312	179.149	2.661	4927.301	3.420
276.516	7.316	56087.492	142.131	3.005	5035.746	5.397
276.566	7.317	54284.728	166.698	3.077	4765.971	2.125
276.615	7.318	56931.471	187.080	2.502	5075.025	3.184
276.665	7.319	57122.104	189.234	2.343	5156.430	4.789
276.715	7.320	57528.190	189.666	3.755	5250.979	3.984
276.764	7.321	57699.376	193.886	4.750	5170.210	4.151
276.814	7.322	57448.572	161.538	3.152	5121.430	6.185
276.864	7.323	56723.686	168.674	3.428	5316.715	3.721
276.913	7.324	57408.769	139.063	2.701	5158.817	1.615
276.963	7.325	55855.395	162.836	2.030	5001.876	2.247
277.012	7.326	57598.359	144.317	2.624	5115.734	2.416
277.062	7.327	56679.631	191.515	3.715	5062.118	4.687
277.112	7.328	56592.359	146.930	1.930	5148.804	2.626
277.161	7.329	53328.763	144.916	2.471	4951.261	3.359
277.211	7.330	55299.766	127.269	3.367	4796.981	3.532
277.260	7.331	53858.945	199.994	1.386	4611.196	4.934
277.310	7.332	53801.188	202.169	2.596	4716.077	4.049
277.360	7.333	54088.163	214.187	2.517	4812.699	6.137
277.409	7.334	53186.833	171.806	1.927	4716.694	2.318
277.459	7.335	53560.855	175.985	3.052	4650.534	1.954
277.509	7.336	54600.469	219.532	1.966	4627.988	4.239
277.558	7.337	52739.568	113.559	1.780	4875.751	2.952
277.608	7.338	54980.795	166.680	3.130	4805.297	1.304
277.657	7.339	54979.453	106.531	1.036	5041.214	1.768
277.707	7.340	56197.343	187.993	2.674	4952.632	3.384
277.757	7.341	55660.445	121.196	2.945	5021.973	1.587
277.806	7.342	52848.463	176.670	2.041	4717.092	1.955
277.856	7.343	56330.027	144.013	2.225	4981.297	1.601
277.906	7.344	56256.334	154.022	2.855	4944.590	1.238
277.955	7.345	55393.667	172.806	1.311	4793.515	2.378
278.005	7.346	56658.991	114.659	2.525	5108.641	2.352
278.054	7.347	56518.784	164.605	2.943	4921.265	3.368
278.104	7.348	56486.915	208.334	1.783	4930.278	4.764
278.154	7.349	56256.364	120.174	2.371	5029.913	2.414
278.203	7.350	57351.108	159.731	2.185	4901.795	3.893
278.253	7.351	57116.390	163.921	2.736	4983.532	2.583
278.302	7.352	56012.573	199.009	2.728	4934.601	1.680
278.352	7.353	54500.826	175.496	1.426	4899.137	2.347
278.402	7.354	55459.700	142.096	3.183	4962.706	3.284
278.451	7.355	55861.680	159.602	2.867	4808.937	2.807
278.501	7.356	54813.652	152.890	1.394	4817.528	1.265
278.551	7.357	54447.933	137.116	2.596	4687.461	2.663
278.600	7.358	54418.063	123.319	3.245	4866.139	3.201
278.650	7.359	55001.935	149.718	2.565	4934.096	3.015
278.699	7.360	53914.770	125.422	1.706	4812.082	1.993
278.749	7.361	52955.855	145.088	2.133	4635.350	1.724
278.799	7.362	50201.142	128.273	3.402	4588.602	1.333
278.848	7.363	50250.191	135.640	2.914	4432.966	2.580
