/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS21PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923192, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 32.344970 * LONGITUDE: 31.650080
	DATE/TIME START: 2004-06-29T07:59:57 * DATE/TIME END: 2004-06-29T07:59:57
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.516 m
Event(s):	MS21PC (MIMES_43) * LATITUDE: 32.344970 * LONGITUDE: 31.650080 * DATE/TIME: 2004-06-29T07:59:57 * ELEVATION: -1022.0 m * LOCATION: Osiris & Amon Mud Volcano * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS21PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	37300 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
83.838	6.373	78034.992	427.831	53.738	6026.719	7.281
83.847	6.374	80083.836	467.963	57.760	5977.589	10.059
83.856	6.375	78891.683	433.721	61.249	5956.171	9.775
83.864	6.376	79672.607	413.804	69.963	5995.320	7.909
83.873	6.377	80631.907	384.295	60.186	6043.024	9.867
83.882	6.378	81649.816	424.388	60.776	5998.191	6.757
83.890	6.379	80214.296	419.541	53.329	6127.595	7.844
83.899	6.380	78997.471	402.331	62.622	5929.613	6.658
83.908	6.381	78732.449	399.638	61.213	5929.783	7.523
83.916	6.382	80382.295	377.759	67.240	6141.988	12.256
83.925	6.383	82236.122	419.936	66.416	6251.529	8.890
83.933	6.384	81165.817	418.383	82.473	6213.480	11.241
83.942	6.385	81064.558	405.183	75.136	6177.726	12.834
83.951	6.386	79114.926	409.859	88.565	6060.415	7.156
83.959	6.387	82602.504	358.376	99.092	6275.638	10.667
83.968	6.388	83875.696	420.625	92.503	6291.738	13.802
83.976	6.389	84605.467	374.435	75.822	6395.911	8.580
83.985	6.390	81837.576	386.842	68.062	6404.961	11.205
83.994	6.391	81300.828	455.572	73.610	6290.012	8.102
84.002	6.392	80535.324	397.101	48.533	6215.624	8.384
84.011	6.393	83196.697	378.530	74.641	6295.231	9.504
84.019	6.394	81611.654	407.392	56.454	6341.372	8.738
84.028	6.395	81125.040	367.663	66.850	6263.507	9.438
84.036	6.396	81050.938	426.793	72.219	6199.255	11.285
84.045	6.397	82030.455	358.826	64.191	6235.952	8.146
84.054	6.398	78788.395	419.185	74.068	5948.743	7.220
84.062	6.399	79381.217	347.399	63.819	6138.133	7.655
84.071	6.400	79650.456	422.762	66.115	6117.772	5.922
84.080	6.401	80924.796	415.764	83.626	6234.349	9.468
84.089	6.402	82753.060	385.953	71.379	6239.933	8.921
84.098	6.403	84381.208	291.158	75.916	6568.350	7.163
84.107	6.404	64905.647	421.158	145.989	5230.934	9.404
84.115	6.405	78283.590	345.687	104.646	6100.460	10.895
84.124	6.406	83547.552	404.052	70.315	6479.703	6.741
84.133	6.407	80627.407	376.339	81.546	6155.910	5.054
84.142	6.408	81209.362	390.044	58.159	6308.788	7.805
84.151	6.409	84073.410	341.171	78.229	6466.550	7.667
84.160	6.410	80389.520	374.599	62.039	6144.398	7.399
84.168	6.411	78419.590	423.385	52.665	5941.771	7.744
84.177	6.412	79957.230	441.606	61.643	6037.807	8.900
84.186	6.413	83177.790	406.014	64.071	6127.608	11.403
84.195	6.414	82246.061	387.635	65.226	6304.802	11.114
84.204	6.415	80732.012	436.584	61.784	6104.918	12.813
84.213	6.416	80272.813	398.001	56.631	6142.222	12.799
84.222	6.417	82617.769	428.611	57.299	6286.034	9.952
84.230	6.418	82499.208	449.477	58.145	6236.291	8.530
84.239	6.419	80790.892	429.375	50.307	6095.307	7.944
84.248	6.420	82125.592	406.005	53.909	6258.806	10.846
84.256	6.421	80654.667	491.512	48.220	5977.530	8.069
84.265	6.422	81061.264	491.514	52.143	6168.602	10.571
84.274	6.423	82062.397	472.740	51.542	6255.573	10.202
84.282	6.424	81062.399	490.547	42.301	6096.692	7.965
84.291	6.425	80786.594	431.396	50.149	6190.361	10.590
84.300	6.426	81745.264	431.695	42.337	6225.820	9.956
84.309	6.427	84318.543	419.652	54.734	6253.397	8.590
84.317	6.428	83231.102	456.531	52.065	6165.020	10.966
84.326	6.429	81803.757	432.059	42.175	6231.133	9.421
84.335	6.430	83598.970	430.994	52.836	6482.582	5.774
84.344	6.431	83429.745	415.057	50.863	6452.413	9.371
84.353	6.432	81020.346	421.393	47.013	6278.166	12.857
84.361	6.433	79771.859	393.718	64.407	6203.982	9.984
84.370	6.434	78837.844	392.573	87.591	6090.254	9.213
84.379	6.435	81332.255	446.041	49.479	6280.476	8.122
84.387	6.436	80384.790	511.578	47.073	6075.485	6.263
84.396	6.437	79920.419	397.129	50.932	6100.630	7.966
84.405	6.438	80844.975	452.986	59.477	5981.810	8.183
84.413	6.439	81827.507	366.960	50.074	6183.222	4.573
84.422	6.440	82126.148	355.413	60.195	6296.033	11.365
84.431	6.441	76229.121	268.172	57.266	6132.377	4.602
84.440	6.442	81121.894	345.533	81.803	5996.347	8.233
84.448	6.443	65874.403	311.466	97.802	5437.513	7.374
84.457	6.444	73903.874	267.568	56.434	6160.297	6.214
84.465	6.445	82749.796	333.907	75.556	6486.421	6.918
84.474	6.446	82540.383	393.763	86.903	6214.483	2.630
84.482	6.447	83889.545	448.483	66.437	6304.116	6.915
84.490	6.448	84399.331	436.723	75.936	6440.033	7.090
84.499	6.449	86562.329	381.148	105.103	6475.866	7.318
84.508	6.450	85494.328	385.957	77.679	6502.702	7.362
84.516	6.451	84118.329	337.782	83.579	6500.946	7.937
84.525	6.452	82566.539	321.702	66.693	6350.428	8.628
84.533	6.453	88919.051	325.348	81.761	6668.027	11.836
84.542	6.454	88092.933	376.305	118.699	6523.802	8.802
84.551	6.455	85942.642	315.033	119.129	6438.340	5.067
84.559	6.456	85963.278	336.233	101.162	6427.017	7.319
84.568	6.457	86087.649	330.513	89.798	6450.205	8.071
84.576	6.458	87031.213	345.560	97.863	6558.795	6.171
84.585	6.459	85898.753	365.603	81.604	6361.151	7.838
84.594	6.460	86583.176	337.784	102.571	6553.930	9.905
84.602	6.461	83395.474	317.159	72.724	6516.931	7.117
84.611	6.462	82711.065	431.303	79.141	6202.305	8.899
84.620	6.463	83274.519	377.618	77.438	6332.255	6.973
84.628	6.464	84238.553	382.287	96.351	6300.810	6.188
84.636	6.465	85294.040	291.994	74.286	6741.371	9.440
84.645	6.466	86315.431	337.804	92.140	6633.285	11.370
84.653	6.467	85897.717	456.806	78.097	6347.663	8.739
84.662	6.468	85394.324	369.810	76.821	6468.551	9.145
84.670	6.469	83284.560	374.437	62.655	6342.697	11.073
84.679	6.470	83125.391	369.765	92.519	6429.281	10.336
84.688	6.471	83996.968	348.850	86.304	6451.471	15.077
84.697	6.472	83857.939	466.328	80.657	6238.185	9.026
84.705	6.473	81008.300	392.044	84.145	6371.854	8.212
84.714	6.474	83069.666	379.057	63.909	6396.270	10.424
84.722	6.475	81694.741	377.611	63.753	6303.204	8.045
84.730	6.476	80929.746	422.825	63.940	6119.522	11.147
84.739	6.477	80235.522	415.087	55.651	6204.887	12.499
84.747	6.478	82065.621	385.195	67.135	6142.608	6.163
84.756	6.479	81144.968	356.373	61.526	6105.597	14.014
84.765	6.480	82345.859	289.888	70.152	6470.556	7.946
84.774	6.481	80211.543	259.425	115.391	6218.750	8.491
84.783	6.482	79494.077	405.770	104.402	5780.665	7.249
84.792	6.483	79952.706	328.178	43.223	6280.470	6.525
84.800	6.484	81427.801	357.263	54.340	6273.847	6.787
84.809	6.485	81754.343	396.457	75.250	6222.097	10.540
84.818	6.486	81238.642	381.404	63.007	6332.178	6.569
84.826	6.487	80637.308	371.950	62.527	6187.435	7.610
84.835	6.488	83745.473	384.471	65.443	6287.063	15.303
84.844	6.489	82974.834	328.784	64.395	6349.920	5.021
84.853	6.490	81895.628	431.072	88.493	6119.584	9.516
84.861	6.491	80395.279	417.925	77.677	6122.407	9.762
84.870	6.492	81046.045	353.213	64.297	6086.976	7.099
84.879	6.493	81508.112	431.212	73.687	6139.384	6.671
84.888	6.494	78302.113	312.623	84.419	5862.382	9.008
84.896	6.495	79747.959	371.120	84.465	5861.852	7.291
84.905	6.496	80791.986	422.319	64.470	6005.462	6.518
84.913	6.497	77746.320	372.793	51.748	5940.992	9.300
84.922	6.498	78929.107	345.726	55.535	5968.479	8.906
84.931	6.499	79821.827	350.195	64.276	6196.511	8.858
84.940	6.500	82885.727	420.129	63.203	6157.857	8.747
84.949	6.501	81693.487	355.150	69.343	6266.097	9.926
84.958	6.502	78650.943	424.621	45.718	5869.363	13.113
84.967	6.503	77920.307	393.806	45.935	5861.195	5.299
84.976	6.504	79435.969	350.597	50.773	5950.598	11.364
84.984	6.505	78892.563	393.271	42.481	6113.230	4.286
84.993	6.506	80037.670	352.446	50.934	6238.913	8.131
85.002	6.507	81560.604	363.146	46.290	6410.171	7.884
85.011	6.508	81793.469	374.551	63.237	6209.070	10.732
85.020	6.509	79496.013	471.542	57.351	5991.959	16.198
85.029	6.510	80453.267	396.994	59.001	6099.799	8.539
85.038	6.511	79479.931	445.696	57.648	6048.230	5.772
85.047	6.512	80497.851	347.550	56.237	6226.023	9.920
85.056	6.513	83064.920	378.804	56.105	6409.796	10.299
85.065	6.514	82608.123	396.194	52.499	6187.058	8.585
85.074	6.515	84337.193	444.370	52.159	6445.188	9.053
85.083	6.516	83367.737	489.680	61.446	6194.032	8.889
85.092	6.517	79999.786	403.624	49.568	6042.130	8.304
85.100	6.518	83353.661	352.620	52.793	6311.106	12.434
85.109	6.519	83821.496	397.047	61.831	6251.282	12.465
85.118	6.520	79894.821	354.039	58.461	6225.986	9.659
85.127	6.521	81717.276	381.972	61.061	6156.420	7.429
85.136	6.522	82442.747	322.646	44.239	6312.470	7.861
85.145	6.523	79128.186	372.484	40.033	6139.641	5.437
85.154	6.524	78802.890	350.107	51.702	6127.722	7.628
85.163	6.525	81387.823	385.440	43.474	6282.016	7.960
85.171	6.526	82640.524	358.035	41.669	6282.764	6.768
85.180	6.527	80365.056	408.091	40.777	6251.260	7.100
85.189	6.528	81938.843	359.900	53.149	6368.583	6.511
85.198	6.529	86293.815	368.956	50.300	6709.222	8.110
85.207	6.530	86042.642	361.282	60.017	6646.002	14.114
85.217	6.531	86125.142	371.825	69.830	6724.629	8.223
85.226	6.532	85943.490	355.129	54.238	6577.246	13.171
85.235	6.533	83735.840	387.353	56.962	6659.488	10.761
85.244	6.534	83652.055	371.334	50.768	6596.681	9.968
85.252	6.535	86964.145	370.306	54.816	6640.202	4.418
85.261	6.536	86629.503	446.848	52.532	6658.452	10.429
85.270	6.537	80458.875	314.993	58.981	6436.768	8.194
85.279	6.538	81788.002	396.057	57.010	6377.724	8.599
85.288	6.539	84040.726	391.026	48.121	6467.725	12.036
85.297	6.540	84007.350	371.133	49.967	6408.266	8.550
85.305	6.541	85619.973	455.187	46.606	6533.243	16.477
85.314	6.542	84805.144	343.770	41.594	6648.773	13.319
85.323	6.543	83132.060	338.037	55.687	6595.710	9.856
85.332	6.544	85975.613	401.532	45.091	6670.694	11.502
85.341	6.545	87641.553	349.515	45.536	7016.165	8.311
85.350	6.546	88816.728	351.488	42.239	6919.101	13.710
85.358	6.547	87434.258	376.601	41.314	6675.119	11.478
85.367	6.548	86881.042	272.652	49.660	6772.765	5.883
85.376	6.549	86133.766	295.824	44.601	7016.511	12.261
85.385	6.550	85398.494	340.372	37.656	6708.839	8.954
85.394	6.551	85244.082	343.247	34.350	6575.950	11.268
85.403	6.552	84264.123	354.929	37.237	6479.792	5.985
85.412	6.553	84251.060	321.231	37.850	6571.975	10.181
85.421	6.554	84821.393	426.210	43.805	6471.070	8.769
85.429	6.555	84488.785	338.045	46.650	6451.104	11.354
85.438	6.556	85240.899	378.506	45.563	6464.588	13.728
85.447	6.557	82731.852	323.845	39.057	6462.904	13.798
85.455	6.558	82105.827	355.975	47.982	6464.829	12.866
85.464	6.559	82577.780	342.050	43.912	6468.238	7.288
85.473	6.560	83267.758	420.781	69.410	6509.850	5.834
85.481	6.561	82774.351	397.736	35.049	6487.117	13.790
85.490	6.562	83728.779	389.248	51.367	6322.114	8.852
85.499	6.563	85620.053	319.955	44.936	6855.260	6.255
85.507	6.564	85935.780	295.499	47.979	6673.860	9.392
85.516	6.565	85569.955	344.801	37.581	6830.646	10.220
85.525	6.566	85973.758	298.274	40.393	6946.686	10.035
85.533	6.567	84471.495	225.514	50.975	6917.856	17.425
85.542	6.568	83278.096	331.310	34.373	6804.129	9.407
85.595	6.574	82867.660	279.225	7.928	6646.763	5.133
85.603	6.575	85476.199	389.680	6.957	6473.170	10.182
85.612	6.576	85445.363	448.307	11.348	6239.941	11.673
85.621	6.577	85977.099	419.502	12.301	6306.423	14.185
85.629	6.578	86035.519	359.239	11.260	6514.152	14.250
85.638	6.579	88433.543	395.032	12.161	6668.741	7.661
85.647	6.580	88799.324	354.596	9.234	6855.788	11.007
85.655	6.581	89238.083	333.594	11.611	6783.148	10.340
85.664	6.582	88487.755	344.081	9.488	6953.384	9.920
85.673	6.583	86329.805	378.814	13.674	6674.574	15.904
85.681	6.584	85783.899	329.838	8.451	6624.740	8.657
85.690	6.585	84819.399	375.257	10.896	6391.435	7.676
85.698	6.586	82665.062	291.582	18.993	6429.666	7.704
85.707	6.587	82563.435	311.540	15.668	6443.376	5.588
85.716	6.588	82374.798	337.274	11.562	6297.056	7.320
85.724	6.589	81954.956	368.008	6.836	6259.210	5.233
85.733	6.590	76829.942	298.726	8.721	6217.630	6.242
85.741	6.591	75934.348	287.515	14.441	5984.143	3.932
85.750	6.592	80808.667	243.801	10.011	6398.287	3.588
85.759	6.593	80215.261	301.965	10.100	6155.091	5.320
85.767	6.594	80779.620	269.466	7.980	6356.649	3.559
85.776	6.595	79528.220	223.221	6.891	6392.872	5.293
85.785	6.596	78728.083	215.580	4.660	6398.300	2.779
85.793	6.597	77874.302	224.901	3.901	6155.889	5.298
85.802	6.598	78012.691	229.379	2.975	6393.749	3.267
85.811	6.599	77724.090	236.959	3.459	6334.600	2.724
85.819	6.600	77995.840	241.319	2.922	6385.129	5.469
85.828	6.601	76463.343	230.869	3.455	6143.424	3.011
85.837	6.602	75201.958	224.949	2.574	6313.120	3.965
85.845	6.603	72914.431	222.054	2.494	5904.945	5.653
85.854	6.604	75870.007	184.450	3.582	6195.655	3.306
85.862	6.605	75346.839	271.394	3.221	6032.275	3.729
85.871	6.606	76054.045	263.676	2.625	6070.425	3.718
85.879	6.607	77134.709	226.822	3.818	6337.463	3.850
85.888	6.608	78792.002	264.272	3.834	6341.391	4.049
85.897	6.609	77954.738	274.588	2.984	6345.034	3.758
85.905	6.610	77561.956	218.341	3.489	6306.556	3.082
85.914	6.611	77575.308	278.903	4.451	6140.842	3.218
85.923	6.612	79576.610	198.571	4.467	6317.498	3.677
85.931	6.613	79562.070	184.788	2.915	6628.818	4.303
85.940	6.614	79127.138	282.276	3.542	6374.872	3.933
85.949	6.615	80734.084	274.388	3.800	6503.789	4.837
85.957	6.616	78548.170	264.669	3.799	6287.847	4.544
85.966	6.617	78431.614	238.701	3.323	6309.837	3.665
85.974	6.618	77937.781	248.978	2.332	6287.425	3.484
85.983	6.619	77797.025	249.619	3.549	6311.175	5.110
85.992	6.620	79203.269	323.880	3.349	6374.983	4.523
86.000	6.621	78044.233	256.716	4.816	6427.738	1.994
86.009	6.622	79307.793	242.702	4.559	6412.794	3.459
86.018	6.623	77436.399	258.849	3.419	6292.202	2.406
86.026	6.624	79232.692	267.912	2.013	6230.269	3.554
86.035	6.625	77521.174	197.817	3.790	6321.600	2.503
86.044	6.626	77695.496	253.894	3.979	6044.257	2.571
86.052	6.627	77265.847	205.818	2.590	6446.195	2.206
86.061	6.628	78016.394	237.994	2.612	6372.669	2.920
86.070	6.629	77607.300	218.755	3.211	6471.544	3.016
86.078	6.630	78190.538	198.381	2.697	6238.529	2.539
86.087	6.631	78658.946	218.221	2.751	6206.563	3.306
86.096	6.632	77992.779	220.573	3.378	6220.099	4.118
86.104	6.633	77938.446	222.779	3.446	6229.305	2.995
86.113	6.634	77302.210	195.783	2.199	6361.898	3.289
86.122	6.635	75803.993	199.864	3.458	6386.900	2.674
86.130	6.636	78714.876	252.923	3.366	6256.063	3.634
86.139	6.637	80756.868	213.881	5.091	6135.600	2.074
86.147	6.638	78646.152	209.508	4.154	6233.220	2.893
86.156	6.639	80112.530	239.130	2.623	6204.513	4.248
86.164	6.640	80963.624	205.321	1.892	6638.768	2.914
86.172	6.641	78946.396	236.689	3.419	6447.802	3.840
86.181	6.642	79047.007	282.271	3.653	6492.299	4.336
86.189	6.643	80572.080	267.233	2.387	6633.489	4.137
86.198	6.644	79376.008	180.270	2.542	6681.798	1.583
86.206	6.645	80486.820	230.757	5.942	6304.043	3.223
86.215	6.646	82295.153	175.123	4.082	6391.828	3.061
86.224	6.647	84470.677	235.181	2.678	6246.986	4.893
86.232	6.648	82457.629	221.344	3.745	6412.131	2.165
86.241	6.649	81298.513	205.852	2.483	6595.001	2.299
86.250	6.650	80581.969	247.480	4.591	6470.623	3.700
86.258	6.651	80564.967	211.269	3.493	6497.725	3.817
86.267	6.652	81071.208	238.905	2.756	6565.926	3.448
86.276	6.653	81262.370	276.672	2.988	6477.164	5.164
86.285	6.654	81071.277	275.838	2.302	6393.342	5.224
86.293	6.655	82440.627	239.966	2.652	6544.684	2.233
86.302	6.656	81939.198	240.586	4.188	6532.674	4.553
86.311	6.657	81734.573	219.997	2.169	6652.762	5.465
86.319	6.658	81360.616	199.678	2.102	6749.412	2.754
86.328	6.659	81437.305	333.103	2.828	6415.762	4.352
86.336	6.660	80519.302	191.303	3.547	6605.531	2.465
86.345	6.661	82064.306	243.532	2.966	6640.467	4.403
86.354	6.662	80532.602	270.223	3.422	6524.735	4.330
86.362	6.663	81133.657	201.314	2.347	6766.562	2.361
86.371	6.664	82412.704	212.638	3.542	6590.516	3.920
86.380	6.665	80417.344	258.724	2.214	6490.891	5.766
86.388	6.666	80315.487	232.466	2.973	6606.875	3.282
86.397	6.667	80654.826	192.445	3.134	6457.517	4.284
86.406	6.668	79232.578	219.827	2.138	6623.278	2.061
86.414	6.669	81416.585	221.450	1.653	6542.902	3.546
86.423	6.670	81535.024	244.849	2.130	6489.073	3.981
86.431	6.671	81988.231	214.801	3.285	6466.976	4.494
86.440	6.672	80827.303	237.088	2.836	6359.112	3.315
86.449	6.673	83393.229	304.145	2.799	6218.284	2.189
86.457	6.674	83151.103	276.334	3.735	6445.556	2.990
86.466	6.675	82204.083	215.990	2.246	6708.437	1.950
86.475	6.676	81477.305	286.535	1.913	6510.193	3.428
86.484	6.677	80828.835	285.914	2.621	6566.097	5.059
86.492	6.678	82102.498	238.979	2.670	6618.700	4.390
86.501	6.679	81903.832	255.440	2.397	6502.817	2.985
86.510	6.680	82452.998	247.100	1.975	6357.569	5.181
86.519	6.681	81317.981	213.378	2.239	6576.718	2.298
86.528	6.682	80302.027	239.198	2.971	6637.126	3.118
86.536	6.683	82790.609	327.923	1.883	6597.088	4.000
86.545	6.684	82048.609	242.799	1.716	6654.032	3.144
86.554	6.685	79125.127	229.915	1.738	6609.354	2.317
86.563	6.686	79956.482	243.163	2.227	6596.447	2.246
86.571	6.687	79336.834	233.770	3.061	6569.828	1.475
86.580	6.688	81204.202	216.831	3.655	6727.107	3.401
86.589	6.689	80794.386	187.310	1.305	6687.002	2.025
86.598	6.690	81805.731	270.720	2.048	6515.640	2.162
86.607	6.691	82674.208	168.632	2.518	6624.594	1.811
86.615	6.692	82120.640	176.043	3.358	6632.284	2.060
86.624	6.693	81492.922	253.949	1.896	6632.739	3.012
86.633	6.694	81111.607	242.823	1.075	6905.777	2.612
86.642	6.695	79459.968	227.159	2.589	6753.753	3.190
86.650	6.696	79581.365	173.766	2.042	6794.707	2.605
86.659	6.697	82619.944	253.458	2.039	6827.378	2.726
86.668	6.698	82381.002	173.562	2.837	7091.998	3.615
86.676	6.699	82740.721	229.900	1.292	6864.079	2.953
86.685	6.700	82085.130	200.468	2.365	6992.461	3.005
86.694	6.701	82263.425	182.233	2.115	7107.847	2.289
86.702	6.702	82534.369	260.214	2.883	6949.656	4.105
86.711	6.703	82053.717	241.132	2.852	6814.439	2.942
86.720	6.704	80476.254	195.515	2.050	7013.833	2.343
86.728	6.705	82271.461	246.092	2.481	7028.021	3.311
86.737	6.706	82235.290	187.110	2.184	7203.917	3.457
86.746	6.707	81359.987	206.230	2.737	6853.050	1.722
86.755	6.708	81212.467	228.926	2.539	7092.964	2.143
86.763	6.709	81131.105	209.250	1.952	6989.270	2.743
86.772	6.710	81037.213	228.424	1.609	6923.035	2.128
86.780	6.711	80846.623	190.582	1.764	6876.280	2.883
86.789	6.712	80395.600	210.595	1.762	6984.377	3.929
86.798	6.713	80563.313	197.363	2.319	6877.446	3.158
86.806	6.714	81894.792	254.524	2.533	6799.666	4.372
86.815	6.715	80473.529	255.523	4.040	6634.224	4.207
86.823	6.716	80954.215	201.228	2.109	6898.181	3.385
86.832	6.717	82784.962	199.583	2.675	7100.341	2.590
86.841	6.718	83156.905	206.347	1.929	7168.171	3.496
86.849	6.719	82685.721	207.771	2.138	6964.688	3.217
86.858	6.720	85334.433	268.737	2.324	6818.446	4.708
86.867	6.721	82740.856	234.301	2.520	7017.355	3.632
86.876	6.722	82596.213	238.685	1.393	6920.577	2.902
86.885	6.723	83415.412	173.870	2.248	7064.036	3.421
86.894	6.724	82985.306	253.064	2.384	7031.592	4.862
86.903	6.725	81346.886	181.055	1.425	7051.525	2.401
86.911	6.726	81568.176	202.089	3.200	7044.690	2.641
86.920	6.727	82753.918	286.225	2.181	6977.611	3.065
86.929	6.728	84152.631	245.836	1.467	7112.468	2.793
86.938	6.729	82967.350	228.494	2.170	7174.352	2.254
86.947	6.730	85118.865	286.319	1.729	7072.370	2.841
86.956	6.731	85999.315	211.811	2.998	7302.909	3.478
86.965	6.732	86205.977	185.505	1.840	7526.668	2.186
86.974	6.733	86568.607	260.207	2.127	7276.872	3.403
86.983	6.734	86092.749	323.278	2.084	7208.567	2.222
86.992	6.735	85637.129	178.144	3.048	7542.773	2.622
87.000	6.736	84661.582	203.755	2.987	7393.479	2.496
87.009	6.737	85933.694	235.536	1.815	7510.249	3.480
87.018	6.738	86350.981	269.756	2.107	7337.762	3.196
87.027	6.739	86362.000	220.588	1.867	7471.087	2.766
87.036	6.740	85515.071	217.450	2.278	7336.945	3.408
87.044	6.741	85766.414	195.236	1.770	7371.222	2.073
87.053	6.742	85120.826	242.443	2.665	7270.480	3.900
87.062	6.743	83160.372	238.150	1.843	7294.273	4.699
87.071	6.744	84863.443	281.962	2.139	7178.096	4.259
87.079	6.745	83475.698	229.079	1.657	7313.990	2.067
87.088	6.746	85119.274	135.016	2.066	7507.819	1.647
87.097	6.747	85320.841	210.452	1.751	7453.166	3.691
87.106	6.748	83964.095	203.281	1.990	7289.005	2.960
87.114	6.749	84860.273	260.397	2.196	7220.648	2.585
87.123	6.750	84632.209	279.829	2.436	7292.412	2.997
87.131	6.751	85481.236	183.280	2.314	7407.197	3.245
87.140	6.752	85726.595	202.468	1.600	7438.275	4.542
87.149	6.753	84864.095	222.259	1.490	7320.177	4.016
87.157	6.754	85116.034	186.732	1.611	7403.266	3.377
87.166	6.755	84440.896	187.535	2.227	7441.494	3.128
87.175	6.756	85690.450	194.054	2.461	7438.961	3.602
87.184	6.757	82973.028	251.763	1.954	7319.874	2.309
87.192	6.758	84747.068	184.684	1.940	7457.586	2.953
87.201	6.759	83058.106	193.594	2.357	7565.203	2.398
87.210	6.760	84799.022	216.293	1.925	7409.904	3.471
87.218	6.761	81166.562	211.497	2.417	7250.419	2.261
87.227	6.762	81464.405	258.038	2.298	7095.816	3.568
87.235	6.763	79097.025	218.585	2.203	7087.496	2.669
87.244	6.764	77360.770	207.114	2.419	6894.495	2.705
87.253	6.765	77558.657	193.823	1.670	6846.091	2.665
87.262	6.766	76417.042	177.656	1.889	6820.889	2.723
87.271	6.767	78024.687	235.997	2.313	6662.600	2.168
87.280	6.768	79934.829	250.701	2.184	7018.395	2.767
87.288	6.769	81152.101	199.522	3.410	7246.794	4.261
87.297	6.770	81650.373	239.975	1.929	7067.157	2.791
87.306	6.771	81289.533	208.966	1.985	7305.161	2.793
87.314	6.772	81793.057	277.434	2.085	6979.791	3.505
87.323	6.773	79296.846	204.560	1.559	7039.835	2.070
87.332	6.774	81865.293	227.607	2.253	7121.683	2.806
87.341	6.775	79683.697	214.606	2.532	7185.919	2.386
87.350	6.776	78848.049	200.341	1.694	6910.631	5.716
87.359	6.777	79102.715	212.007	2.612	6954.909	3.990
87.368	6.778	78651.217	177.795	2.329	7013.446	3.421
87.377	6.779	77991.723	205.858	1.572	6771.565	1.691
87.386	6.780	78364.868	188.212	1.816	6883.692	4.302
87.395	6.781	76813.671	261.881	2.275	6736.404	3.684
87.404	6.782	78064.115	168.605	2.016	6933.106	3.732
87.413	6.783	76984.813	205.129	1.395	6795.415	3.501
87.422	6.784	76642.977	272.675	1.864	6618.510	3.238
87.431	6.785	77696.720	198.374	1.968	6898.206	3.286
87.440	6.786	76199.475	202.383	1.667	6772.136	1.930
87.449	6.787	76169.107	234.938	2.282	6690.693	2.516
87.458	6.788	76489.291	206.216	1.881	6816.654	2.599
87.466	6.789	75166.282	189.086	1.833	6807.294	2.306
87.475	6.790	73747.772	266.067	2.295	6363.967	3.913
87.484	6.791	77348.484	196.486	1.760	6823.234	2.819
87.493	6.792	75765.055	196.847	2.683	6915.566	2.862
87.502	6.793	77865.063	194.911	0.815	6729.769	1.705
87.511	6.794	76706.861	213.519	1.442	6721.061	3.679
